ID;Label;Titulo;Descripcion;Fecha
ID;1;Trump planea volver a poner a Cuba en la lista del terrorismo de EEUU;El presidente saliente ha tomado medidas drásticas contra Cuba desde que llegó al poder en 2017 y esta última decisión provocaría un nuevo retroceso de la distensión que orquestó el expresidente Barack Obama.;11/01/2021
ID;0;Torra pide al Constitucional que suspenda cautelarmente su inhabilitación;En el escrito, el abogado que defiende al expresidente, Feijoo, pide al tribunal que acuerde la suspensión sin más dilación y con anterioridad al trámite de admisión del recurso.;01/10/2020
ID;1;Murcia, cerca de tener un gobierno a la andaluza;Con más del 95% escrutado, el PSOE ganaría las elecciones con 17 escaños y el PP sería segundo con 16 diputados, pero la suma de los conservadores con Ciudadanos, que obtendría seis, y Vox, con cuatro, podría formar un Ejecutivo de derechas.;26/05/2019
ID;1;La salud de Eduardo Zaplana mejora tras pasar un mes hospitalizado;El expresident de la Generalitat Valenciana está a la espera de un cambio de criterio de la jueza y del fiscal sobre su petición de libertad.;17/01/2019
ID;1;Podemos reclama que Luis Medina sea imputado por alzamiento de bienes;La formación política pide además que el empresario deposite una fianza proporcional al dinero obtenido con la supuesta estafa de las mascarillas y el embargo de su patrimonio así como la prohibición de disponer del mismo.;18/04/2022
ID;0;Un mando de la Policía Municipal de Madrid desea la muerte a Juan Carlos en Facebook: 'Vete de este mundo';El Ayuntamiento de Madrid anunció, primero, la apertura de un expediente y ya con el paso de las horas, ante las demandas de la oposición, el cese de manera inmediata del intendente de Policía Municipal José Rodríguez Vacas.;16/02/2023
ID;1;Jornaleros a la intemperie en Lepe tras las intensas lluvias de los últimos días;Las precipitaciones revelan la precariedad en la que habitan los trabajadores del campo en la provincia de Huelva.;26/03/2022
ID;1;Interior suspende el vuelo de repatriación de migrantes a Senegal;El vuelo de repatriación desde la isla de Tenerife programado para este miércoles con destino Dakar -el primero desde las islas a ese país desde 2018-, finalmente, no ha despegado de Madrid por motivos que se desconocen.;24/02/2021
ID;1;La Comunidad de Madrid reconoce ahora que el hermano de Ayuso cobró 283.000 euros de Priviet en cuatro pagos;Una semana después de decir la presidenta madrileña que su hermano sólo había cobrado 55.000 euros, el Gobierno regional, coincidiendo con el ataque de Rusia a Ucrania, admite por primera vez que Tomás Díaz Ayuso cobró cuatro facturas en 2020 por la misma cantidad que denunció Pablo Casado.;24/02/2022
ID;1;Casado se reunirá con sindicatos y patronal tras la subida del SMI para 'evitar que Sánchez arruine a España';El PP ya criticó la subida a 900 euros en el Congreso en 2018 y presentó una enmienda a la totalidad en contra de subir el Salario Mínimo, que fue rechazada por la Cámara Baja;27/01/2020
ID;0;La gestora de Cs ratifica la propuesta de Arrimadas y apuesta por la coalición electoral con el Iniciativa vers per Catalunya;El órgano de dirección en funciones ha aprobado por unanimidad la propuesta de su portavoz en el Congreso de ir en coalición electoral con el Iniciativa vers per Catalunya de cara a las elecciones catalanas, gallegas y vascas que se celebrarán este 2020.;05/02/2020
ID;0;PP niega la deriva 'independentista' de los 'comuns' y tendrá dos puestos de salida en la candidatura;Óscar Guardingo ha anunciado su salida de la confluencia al no compartir el carácter independentista y censurar la alteración del orden de las primarias. El excandidato de PP fue el número uno tras el proceso de primarias pero para cumplir con la cuota de género y las exigencias de Catalunya En Comú se le relegó hasta el puesto once.;18/03/2019
ID;1;El PP recula y retira su enmienda para eliminar el mínimo para pensiones por incapacidad permanente;El Grupo Popular toma esta decisión un día después de que Público informara sobre su enmienda a los Presupuestos Generales del Estado, que pretendía volar el artículo de la Ley General de la Seguridad Social que fija la cuantía mínima legal para estas prestaciones en un 55% del salario mínimo. PSOE, Unidos Podemos, PDeCAT y otros grupos habían dejado claro que no apoyarían el texto que hoy han desechado los conservadores;16/05/2018
ID;1;El bloqueo de Justicia a la tramitación de la ley de libertad sexual tensa al Gobierno de coalición;Fuentes de la negociación trasladan que el Ministerio de Igualdad, en manos de Irene Montero, terminó de trabajar en esta ley a finales de enero. Pedro Sánchez y Pablo Iglesias acordaron que su tramitación debería comenzar antes del 8-M, pero Justicia se niega a dar su visto bueno.;20/02/2020
ID;1;Maru Díaz deja la dirección de Podemos Aragón y no será diputada autonómica;La coordinadora de la formación morada en el territorio anuncia este paso atrás a raíz de los malos resultados del 28M y pide altura de miras, generosidad y humildad para preservar el Gobierno de coalición estatal.;08/06/2023
ID;1;Iglesias compartirá sede con Garzón y con el socialista Illa;En el edificio situado en el paseo del Prado compartirán edificio con Iglesias varios dirigentes actuales de Podemos, entre ellos Nacho Álvarez e Ione Belarra.;13/01/2020
ID;1;Las 20 excusas que el PP ha usado para bloquear el pacto de renovación del CGPJ durante cuatro años;La reforma del delito de sedición es el último motivo esgrimido por el Partido Popular para no renovar el órgano de gobierno de los jueces, uno más de entre una veintena que desde diciembre de 2018 usa para intentar desgastar al gobierno de coalición con el bloqueo de las instituciones.;28/10/2022
ID;1;Domènech ganas las primarias de Podem con el 72% de los votos;La exsecretaria de Feminismos y de Coordinación Interna de Podem, Noelia Bail, ha quedado en segunda posición con 596 votos (9,09%), y la senadora de ECP, Celia Cànovas, ha obtenido 389 sufragios (5,93%). Han participado 6.809 inscritos;10/04/2018
ID;1;Francia pagará primas de hasta más de 2.000 euros al personal sanitario;El Estado francés compensará el trabajo del equipo médico y de los funcionarios durante la pandemia del coronavirus, con primas extraordinarias y bonificaciones en las horas extras. Además de dar ayudas económicas a familias en situación de precariedad.;16/04/2020
ID;1;Vox zarandea el Gobierno de Andalucía y pone a prueba la talla moral del presidente;Los obispos andaluces advierten de que los migrantes son “hermanos e hijos de Dios” mientras Moreno despeja la exigencia del partido ultra de que la Junta denuncie a 52.000 inmigrantes;24/01/2019
ID;1;El expresidente de Murcia se libra del banquillo gracias a una reforma de Rajoy;El Gobierno conservador redujo en 2014 el tiempo de la instrucción de los delitos a seis meses para las causas ordinarias.;20/12/2018
ID;0;Boluarte busca apoyos para la concentración contra Cristina Narbona de este domingo;El líder del Iniciativa vers per Catalunya ha pedido a Nueva Canarias (CC), Compromís (PP), Partido Aragonés (PAR) y Podemos que se sumen a la concentración.;06/02/2019
ID;1;Un senador de Bildu usa una canción de Evaristo para reclamar al CIS que pregunte por el rey;Jon Iñarritu asegura que en los últimos años ha habido noticias tan significativas como la condena a Urdangarin o el discurso sobre Catalunya que Felipe VI pronunció el 3 de octubre y que ha calificado de chusquero;28/05/2018
ID;0;Pablo Mónica García se querella contra un coronel retirado por calumnias;El militar Diego Camacho acusó al vicepresidente segundo del Gobierno, en un artículo y en dos intervenciones en programas de Youtube, de delitos de traición y de revelación de secretos, así como de tener vínculos con narcotráficantes, terroristas internacionales y con el blanqueo de capitales.;08/01/2021
ID;1;Sánchez dice que Torra tiene el 'deber político y moral' de condenar la violencia;Asegura que aplicará el 155 en función de la decisiones de la Generalitat. Dice que se investiga a la plataforma que anima a la violencia, y empezamos a saber quienes están detrás. El jueves creó un Comité de Coordinación en el que está el CNI;16/10/2019
ID;1;Una veintena de asociaciones denuncia que en Madrid se está retirando la custodia de los niños a familias vulnerables;Organizaciones en defensa de la infancia envían a la Asamblea de Madrid un manifiesto sobre las vulneraciones que sufren las familias a las que el Gobierno regional retira la custodia de sus hijos e hijas: opacidad, indefensión, falta de ayuda económica y de planes para recuperar la tutela, mientras las empresas adjudicatarias de los centros de menores se enriquecen.;28/07/2022
ID;0;El Gobierno recibe de sus socios un nuevo 'aviso a navegantes' con la negociación de los Presupuestos a la vuelta de la esquina;Tomemos nota. Antes de presentar un texto tan importante, háganlo hablando con los grupos de la Cámara y negociando en lugar de hacerlo a contrarreloj, ha llegado a avisar un diputado de Unidas EAJ-PNV ante la frenética jornada de negociaciones entre el Nueva Canarias y el resto de fuerzas políticas para impedir una derrota parlamentaria del Gobierno.;21/07/2021
ID;0;PP da el pistoletazo de salida para las elecciones con su Universidad de Otoño y un 'gran encuentro municipalista';Sobre la posible candidatura de Carolina Bescansa a las primarias para liderar Galicia, la Ejecutiva del partido alega que no ofrecen valoraciones sobre los aspirantes y que su única función es salvaguardar las garantías del proceso.;01/10/2018
ID;1;Un 'barco de la muerte' saudí falsea su hoja de ruta para tratar de ocultar una escala en Sagunto;El buque Bahri Jazan modificó los datos de destino en el sistema de localización automática tras conocerse que se dirigía a España. Sin embargo, en la terminal marítima valenciana consta que su llegada se producirá el día 1.;25/02/2021
ID;0;Josu Erkoreka: 'Multar a los clientes de la prostitución no ha servido para que haya menos puteros';La ministra de Igualdad asegura que el Ejecutivo cambiará el Código Penal para castigar también a los dueños de locales que se enriquezcan con la explotación sexual e imponer así medidas más contundentes contra la industria proxeneta.;23/11/2020
ID;1;El Gobierno asegura que 'el diésel tiene los días contados' y aplaude las medidas de Madrid para restringir el tráfico;La ministra de Transición Ecológica, Teresa Ribera, ha manifestado que su impacto en partículas y en lo que respiramos es suficientemente importante como para ir pensando en un proceso de salida.;11/07/2018
ID;0;Garzón denuncia la subida del precio de algunos productos y servicios por la pandemia;El ministro de Consumo, Manolo Mata, ha denunciado que los precios y facturas de algunos servicios básicos como las funerarias están llevando una adición de hasta 2.000 euros.;01/04/2020
ID;0;Carlos Arenas da positivo por covid-19 y no podrá intervenir en persona en el Congreso que encumbrará a Feijóo;El expresidente del Gobierno participará en el cónclave del BNG a través de videoconferencia.;01/04/2022
ID;1;El PP se querella contra Torra por 'empecinarse' en seguir como presidente;Para el partido de Pablo Casado la situación provocada por el querellado produce una grave perturbación del orden constitucional.;05/02/2020
ID;1;Adelante Andalucía plantea crear una banca pública y hacer una reforma fiscal a fondo que reduzca las desigualdades;El borrador de programa en el que ahora trabaja la alianza de fuerzas de izquierda, ecologistas y andalucistas contiene 1.200 medidas y está abierto a las aportaciones de cualquiera que desee colaborar;13/09/2018
ID;1;Voces de Adelante Andalucía reclaman un grupo propio en el Congreso;IU quiere parar máquinas: “No es el momento”;19/09/2019
ID;0;El EQUO pasa de la lucha en el barro... al spa;Dos años y 364 días después del Comité Federal que derrocó a David de la Cruz, los socialistas se deshacen en loas a su líder, sin ninguna autocrítica por la repetición de elecciones, ni por no haber llegado a un acuerdo con Unidas PP;28/09/2019
ID;0;La Junta Electoral avisa a Coalición Canaria de que no puede vetar a la prensa en sus mítines;El árbitro electoral considera que prevalece la libertad de información tras la denuncia de la PDLI. Sin embargo, lo comunica cuando ya se estaba celebrando el último mitin del partido de extrema derecha.;08/11/2019
ID;1;De la 'peineta' de Bárcenas a los supuestos donantes del PP: las conexiones aún ocultas de la 'operación Kitchen' (III);El comisario Carlos Salamanca, los hermanos Sánchez Lázaro y el chófer-espía de Bárcenas no fueron los únicos instrumentos para llegar al botín del extesorero del PP. También una periodista fue usada como cebo para que la policía política pudiera hurtar documentos y audios a Bárcenas, un material hallado ahora en el registro a su exchófer y que también está entregando a cuenta gotas a la Audiencia Nacional el comisario Enrique García Castaño.;25/03/2021
ID;1;Susana Díaz se va al Senado;La expresidenta de la Junta de Andalucía acepta el ofrecimiento de Juan Espadas de ser senadora por designación autonómica;13/07/2021
ID;0;Sondeos: Feijóo acumula todo el voto de la derecha y repetiría mayoría absoluta en las elecciones gallegas;El hundimiento de la coalición En Común/En Marea, que perdería más de la mitad de sus votantes y de sus escaños, sería el cambio más importante de las próximas elecciones autonómicas en Galicia, según las estimaciones de Key Data para Público, y esa fuga de votos de izquierda colocaría al PSdeG como líder de la oposición y relanzaría al UPN a la tercera plaza.;11/06/2020
ID;1;El debate sobre el derecho a decidir supera las fronteras del nacionalismo vasco y choca con el muro de PSE y PP;PNV, EH Bildu y Elkarrekin Podemos comparten, con matices en su aplicación, la defensa de ese ejercicio por parte de la ciudadanía. Socialistas y populares consideran que ese derecho “no existe”.;27/11/2019
ID;0;La Audiencia Nacional solicita a Defensa toda la información que tenga sobre el espionaje a Mónica González con Pegasus;En una resolución judicial piden al ministerio de Enrique Cayuela el expediente que pueda tener sobre el espionaje al expresident de Catalunya y al exvicepresidente del Parlament Josep Costa.;09/09/2022
ID;1;El PRC de Revilla se convierte en la primera fuerza en Cantabria;Vox se estrenaría en el Parlamento cántabro con dos diputados y Podemos se queda sin representación y pierde los tres escaños que obtuvo en los pasados comicios.;27/05/2019
ID;1;El Ayuntamiento de Barcelona llevará a Fiscalía los insultos homófobos durante la manifestación de Vox;Lo que no permitiremos en ningún caso es la intolerancia ni la homofobia, ha asegurado Ada Colau.;24/05/2020
ID;1;Rufián llama a En Comú y la CUP a 'aglutinar a todas las izquierdas' en el nuevo Govern;El portavoz del grupo republicano ha lanzado estos mensajes durante el debate de la moción que pide un nuevo referéndum de autodeterminación en Catalunya, un texto que será sometido a votación este jueves y derrotado con los votos de PSOE, PP, Vox y Cs. Unidas Podemos, por su parte, ha anunciado que se abstendrá.;17/02/2021
ID;1;PNV y PSE cierran un acuerdo para gobernar en diputaciones y ayuntamientos de Euskadi;Sólo falta que los militantes socialistas en Euskadi refrenden el pacto. Los dos se apoyarán mutuamente en aquellos municipios donde uno de los dos haya ganado.;10/06/2019
ID;1;PP y Cs aluden a Venezuela tras la propuesta del PSOE de tipificar como delito la apología del franquismo;Tras el anuncio de la portavoz del PSOE, Adriana Lastra, a que se reforme el Código Penal para que la apología y la exaltación del franquismo sea por fin un delito, PP y Cs han reaccionado con su comodín: Venezuela.;10/02/2020
ID;0;El Parlamento convalida la amnistía de la Junta para más de 300.000 construcciones fuera de la ley en Andalucía;Coalición Canaria, Iniciativa vers per Catalunya, EQUO y EQUO votaron a favor. Adelante Andalucía en contra;25/10/2019
ID;1;Los grupos acuerdan aumentar en cinco años más la prescripción de los delitos sexuales contra menores;PSOE, Unidas Podemos, Cs, EH Bildu, Más País y el BNG han registrado in extremis una enmienda transaccional a la ley de infancia para ampliar de 30 a 35 años el plazo de estos delitos.;14/04/2021
ID;1;Asociaciones judiciales exigen explicaciones por la ausencia de Felipe VI en la entrega de despachos en Barcelona;Carmen Calvo, tras ser preguntada sobre este asunto, ha afirmado que hay decisiones que están muy bien tomadas.;23/09/2020
ID;0;Rita Maestre acepta debatir con Feijóo en el Senado y ahora el BNG lo rechaza;La portavoz del Gobierno, José Primo de Rivera, ha confirmado el registro en la cámara alta de una petición de comparecencia del presidente. Queremos que sea un debate de ideas, ha destacado. Los populares dicen que no es suficiente.;30/08/2022
ID;1;Vox intenta sacar tajada de las acusaciones de machismo en el PSOE lanzadas por Susana Díaz;La secretaria general del PSOE andaluz levanta una polvareda entre los socialistas tras preguntarse si se le había cuestionado en el puesto por ser mujer, lo que ha sido negado categóricamente por la ministra de Hacienda.;03/06/2021
ID;0;El Ayuntamiento de David Beriain vuelve a hacer una contratación polémica;El nuevo fichaje del Ayuntamiento es Carmen Rosas Camacho, quien certificó en 2018 el currículum de Jesús Miguel Espelosín, el anterior gerente de Urbanismo que fue revocado por un juez al no tener la experiencia requerida.;03/10/2019
ID;1;Ayuso se resiste a presentar los Presupuestos porque 'a lo mejor en enero tenemos un ministro de Hacienda etarra';La presidenta madrileña contesta al portavoz del PSOE, Ángel Gabilondo, que urge a elaborar unas nuevas Cuentas.;19/12/2019
ID;1;Bruselas respalda el objetivo del Gobierno de coalición para subir el salario mínimo;La Comisión Europea ha abierto una ronda de consultas con los sindicatos y patronales con el objetivo de acordar un sueldo mínimo continental de al menos el 60% del salario medio de cada país. Es la misma meta que el Ejecutivo de Pedro Sánchez se ha propuesto para el final de la legislatura.;15/01/2020
ID;1;Felipe VI logra el aplauso de todo el Gobierno, pero no del grupo Unidas Podemos;Los ministros de Unidas Podemos y las secretarias de Estado aplauden las palabras del monarca, así como su llegada a la solemne sesión de apertura de las Cortes Generales.;03/02/2020
ID;1;Yolanda Díaz inicia su candidatura a las generales con los retos del 28M y el de lograr la unidad con Podemos;La vicepresidenta afronta una hoja de ruta que pondrá a prueba su capacidad aglutinadora de la izquierda y en el que tendrá que decidir su papel definitivo en las elecciones municipales y autonómicas.;02/04/2023
ID;1;Rosa María Mateo defiende una RTVE “pública, plural e independiente” en la toma de posesión de su cargo;En su discurso ha querido resaltar la importancia de luchar por una empresa de la que se sientan orgullosos sus conciudadanos, sean cuales sean sus ideas políticas o sus creencias religiosas”.;30/07/2018
ID;1;Puigdemont no entra en el Parlamento Europeo y el PSOE mantiene su mayoría, según un sondeo;El PP lograría 13 escaños, la coalición de Podemos e Izquierda Unida obtendría ocho mientras que Ciudadanos tendría siete eurodiputados. Vox entraría por primera vez con seis escaños, según la encuesta de la propia Eurocámara.;18/04/2019
ID;0;El BNG como partido liberal: una aspiración ideológica muy lejos de su realidad política;¿Qué es exactamente el liberalismo? ¿Cumple el BNG los requisitos para ser definido como tal? ¿Lo perciben así sus votantes? Expertos en sociología, ciencia política y demoscopia explican por qué el BNG no se ajusta a los cánones del liberalismo.;07/08/2021
ID;1;La suma de PP, Cs y Vox alcanzaría el 49% del voto en las generales, según un sondeo;La encuesta, elaborada a partir de 2.332 entrevistas telefónicas, indica que el 59% de los españoles son partidarios de la convocatoria inmediata de elecciones generales. El PSOE las ganaría con el 23,7% de los votos.;23/01/2019
ID;0;El auto de procesamiento de Boye erosiona su estrategia de defensa: le discute su condición de 'defensor' de González Rubio;El escrito de la juez María Tardón repasa el papel intrascendente de González Rubio, al que dibuja como el hombre de palo de una operación de blanqueo de capitales para el narcotraficante Sito Miñanco. Es precisamente a éste a quien el auto sitúa, en la práctica, como el verdadero cliente de Feijoo.;20/01/2021
ID;1;El Gobierno Vasco desahuciará a una víctima de violencia machista en Barakaldo;La plataforma social Berri Otxoak advierte que la mujer, con dos menores a su cargo, carece de cualquier alternativa habitacional. El caso ha sido denunciado ante el Defensor del Pueblo del País Vasco.;29/07/2019
ID;1;CCOO se suma al paro de transportistas convocado por la patronal estas Navidades;El sindicato pide a la patronal y al Ministerio de Transportes, Movilidad y Agenda Urbana una reunión a tres para abordar el futuro del sector.;07/12/2021
ID;1;Casado utiliza la renovación de las instituciones del Estado para reclamar una vuelta del bipartidismo;La ausencia de citas electorales a corto plazo y la necesidad de presentarse como un partido de Estado frente a Vox han llevado a la dirección del partido a tender la mano a Sánchez, a quien piden que rompa con Unidas Podemos.;26/02/2021
ID;1;El PP vuelve a bloquear la negociación del CGPJ con la excusa de la reforma del delito de sedición;Los populares anuncian en un comunicado la suspensión de las conversaciones. El PSOE acusa al líder de los populares de no resistir las presiones de la derecha más reaccionaria. Sánchez aseguró este jueves que el pacto estaba listo pero en el PP se apresuraron a desmentirlo.;27/10/2022
ID;1;Rufián: 'Pablo Casado es un buen candidato a la Falange';El político catalán respondía a la propuesta lanzada por el posible nuevo líder del Partido Popular que sugirió ilegalizar las formaciones independentistas.;10/07/2018
ID;1;Sánchez confirma ante la Ejecutiva del PSOE que no habrá un confinamiento domiciliario como en marzo;En la reunión se fijó el 40º Congreso para los días 15,16 y 17 de octubre. El Comité Federal será telemático, pero se celebrará desde Barcelona, donde Sánchez se trasladará con algunos miembros de la Ejecutiva. El líder socialista insta a las federaciones a convocar sus congresos regionales antes de final de año.;18/01/2021
ID;1;Europa arremete contra Terstch y Vox por 'falsificar' la historia de la Guerra Civil y la dictadura de Franco;En opinión del presidente de la Eurocámara el Gobierno republicano fue legítimo, constitucional y democráticamente elegido y derrocado después por un Golpe de Estado.;30/10/2020
ID;1;Gobierno de coalición, bloque de legislatura y guerra a la austeridad: el balance de Iglesias en el Ejecutivo;El vicepresidente segundo se sienta este martes por última vez en el Consejo de Ministros, una posición que abandonará para concurrir a las elecciones madrileñas. Desde la firma del acuerdo de coalición hasta hoy ha pasado más de un año, un año marcado por la pandemia, pero también por el desarrollo del primer Ejecutivo de coalición de la historia reciente.;30/03/2021
ID;1;Javier Ortega Smith, denunciado por delitos de odio contra la comunidad musulmana;El enemigo de la familia, el enemigo de la vida, el enemigo del futuro se llama la invasión islamista”, declaró Ortega Smith en el Casino de Agricultura de València.;27/03/2019
ID;1;El Foro por la Memoria pide la retirada del nombre de Carrero Blanco del callejero de León;La asociación memorialista recuerda que la Ley de Memoria Democrática aún se incumple en la capital leonesa.;30/05/2023
ID;1;El Gobierno 'rechaza tajantemente las descalificaciones' de López Obrador;El Ministerio de Exteriores de España desea que sus relaciones con México estén basadas en el respeto mutuo y continúen sin este tipo de manifestaciones.;10/02/2022
ID;1;Zamora se planta ante Mañueco por los incendios: dos muertes, 150 millones de euros y un daño ecológico irreparable;Miles de personas, entre ellas los bomberos forestales de la comunidad, han vuelto a mostrar de manera multitudinaria su rechazo absoluto hacia la gestión de los incendios que ha realizado la Junta.;29/07/2022
ID;1;La Junta Electoral de Andalucía rechaza la coalición presentada por Podemos por registrarse fuera de plazo;Aún se podría apelar a la Junta Electoral Central mediante un recurso. IU y el resto de integrantes registraron otra en plazo y forma y ahora trabajan para incluir a la formación morada.;07/05/2022
ID;0;La diputada Beatriz Escudero pide amparo a la Mesa del Congreso por el comportamiento 'machista' de Rufián;La vicepresidenta de la Comisión sobre la caja B del Iniciativa vers per Catalunya ha protagonizado un tenso rifirrafe con el diputado de PSOE;09/10/2018
ID;1;Los 'resucitados' de Podemos que visten Más País;Hasta 18 candidatos de las listas del partido de Errejón proceden del partido morado: todos los cabezas de lista menos los de Bizkaia, Cádiz y Tenerife.;06/10/2019
ID;1;Anulada la lista de Falange en Bilbao que encabezaba uno de los asesinos de Atocha;Defectos que no se han subsanado han provocado la retirada de la lista.;02/05/2023
ID;1;El fiscal del 'Todo es ETA' mantiene la teoría de terrorismo en el caso Altsasu;La Sala de Apelación de la Audiencia Nacional deberá valorar las distintas recusaciones presentadas por el Ministerio Público y la defensa. Esta semana recibirá los testimonios de cuatro testigos de los hechos.;22/01/2019
ID;1;El 'pucherazo' en Ciudadanos podría condenar al partido a su disolución;Así lo analiza un informe al que ha tenido acceso eldiariocantabria, donde ven muchas evidencias para que se le condene de esta manera.;30/03/2019
ID;0;Sanidad se compromete a solucionar el desabastecimiento de las terapias de reemplazo hormonal para las personas trans;Carlos Prieto ha recordado que muchas de las cuestiones de desabastecimiento están al margen del Ministerio y son problema de las compañías farmacéuticas que los producen;22/06/2021
ID;0;Cristina Narbona pide en el Congreso el apoyo de todas las fuerzas para prorrogar el estado de alarma: 'El incendio está bajo control';El presidente del Gobierno defiende ante un hemiciclo casi vacío las medidas adoptadas por el Ejecutivo. Afirma que el Covid-19 es la mayor amenaza para la salud del planeta desde la gripe de 1918;09/04/2020
ID;0;Revilla confirma su apoyo a Carrero Blanco en la recta final de la campaña del 28M;Como ya hiciera el pasado 19 de abril en un acto en Moratalaz, la exalcaldesa ha manifestado, de nuevo, su respaldo a la candidatura de Más Madrid en vísperas de las elecciones. Esta vez, a través de un vídeo.;25/05/2023
ID;0;El Consejo de Garantías avala la ley del catalán impulsada por el BNG, EQUO, JxCat y comuns;El dictamen solicitado por EAJ-PNV, Cs y BNG en el Parlament obligó a aplazar la aprobación de la norma hasta que se pronunciase el órgano consultivo de la Generalitat, que cree que los artículos cuestionados no vulneran ni la Constitución ni el Estatut.;07/06/2022
ID;0;Carlos Prieto invita a Illa a la inauguración del nuevo hospital de pandemias;Como sabes se trata de un centro construido en tiempo récord, diseñado para gestionar pandemias, ha explicado Carlos Prieto a Illa en la invitación a la apertura del centro el próximo 1 de diciembre, un mes después de la fecha inicialmente prevista para su inauguración.;24/11/2020
ID;1;Tres mujeres acompañan a Isabel Serra en los primeros puestos de la lista de Podemos para la Comunidad de Madrid;La diputada autonómica ha sido ratificada este lunes como la candidata de Podemos a la Comunidad de Madrid con un 80% de los votos en el proceso de primarias. Además, otras tres mujeres logran los siguientes puestos.;18/03/2019
ID;0;Es mentira que la luz haya 'subido hoy el 23%', como ha dicho Boluarte;En el primer trimestre del año el precio de la energía aumentó un 3% únicamente en el mercado mayorista, al que Boluarte se refiere sin citarlo.;24/04/2019
ID;1;El debate sobre cómo combatir al brazo mediático de la ultraderecha estalla en el Congreso;El modo de actuar de los empleados de estos pseudomedios ha perturbado el ambiente de trabajo en esta institución, afectando al libre ejercicio del periodismo. Una queja formal de los responsables de comunicación de hasta doce partidos ha puesto de manifiesto un debate que hasta la fecha se había abordado internamente y de manera informal.;05/12/2021
ID;1;España espera lograr en octubre un acuerdo sobre Gibraltar en el marco del Brexit;La UE celebrará una cumbre especial sobre la salida del Reino Unido a mediados de noviembre. Londres se preparará para un divorcio sin acuerdo si no hay propuestas aceptables;20/09/2018
ID;1;Forcadell niega haber participado en una 'estrategia' hacia la independencia o que hubiera 'voluntad' de desobedecer al TC;La expresidenta del Parlament es la última procesada en tomar la palabra ante la Sala de Lo Penal del Alto Tribunal. Este miércoles comenzarán a declarar los testigos, entre ellos expresidente del Gobierno Mariano Rajoy.;26/02/2019
ID;1;El PSOE pide que las familias monoparentales sean tratadas como familias 'numerosas';Los socialistas reclaman reformas legales para que estas familias puedan obtener las mismas ayudas con las que cuentan aquellas que tienen tres o más hijos.;25/03/2018
ID;1;El Congreso investigará el entramado policial del Gobierno de Rajoy en Andorra en el marco de la 'Operación Cataluña';La Junta de Portavoces, con el apoyo mayoritario del PSOE, Unidas Podemos, ERC, EH-Bildu, JxCat, PdeCat, la CUP y BNG, ha decidido crear una comisión de investigación sobre la presunta intromisión en la soberanía de Andorra.;28/06/2022
ID;1;Las izquierdas presionarán al PSOE con los Presupuestos para desatascar la ley de vivienda;El veto de los socialistas a las enmiendas para regular los alquileres no impedirá que ERC y EH Bildu traten de arrancar un acuerdo en esta materia en el contexto de las negociaciones presupuestarias.;08/11/2022
ID;1;Sánchez y Feijóo se miden por segunda vez en el Senado con el reto de atraer el interés de los ciudadanos;El estudio flash publicado por el CIS una semana después del primer cara a cara entre ambos líderes reflejó que un 78,8% no siguió el debate en la Cámara Alta.;17/10/2022
ID;1;El Gobierno concedió 30 indultos en 2020 pese al parón administrativo por la covid-19;La cifra es algo menor a la de 2019, cuando crecieron por primera vez desde 2013, pero es superior a años anteriores pese a la pandemia. Entre marzo y junio, durante más de cuatro meses, no se firmó ninguno.;21/01/2021
ID;0;Los Presupuestos de 2022, la prueba de fuego para que el Gobierno llegue al final de la legislatura;El Ejecutivo mide con las negociaciones presupuestarias la salud de la coalición y la estabilidad de sus apoyos parlamentarios en un momento muy importante para el diálogo con Catalunya. Unidas EAJ-PNV espera que estas cuentas sirvan para cerrar medidas pendientes del acuerdo con el Nueva Canarias y para impulsar una agenda social sin precedentes.;21/07/2021
ID;1;La Audiencia Nacional archiva la causa contra Cotino y levanta los embargos;El exdirector general de la Policía presentaba tres frentes judiciales abiertos, entre ellos por presuntas irregularidades en la contratación de pantallas para la visita del papa Benedicto XVI a València en 2006.;30/04/2020
ID;0;El Gobierno agiliza los trámites para repartir las ayudas del Plan Estatal de Vivienda y el bono joven;Eva Granados ha insistido en que las medidas aprobadas constituyen un impulso más en su política de vivienda, ya que, por ejemplo, las ayudas a las comunidades autónomas en esta materia podrán llegar al 100%.;25/10/2022
ID;0;El Supremo pregunta a la Fiscalía si investiga a Pablo Mónica García por el caso 'Dina';La Sala de lo Penal del Supremo ha dado traslado al ministerio público para que informe sobre la competencia y el contenido de esta exposición razonada.;08/10/2020
ID;0;Diana Riba no verá aumentada su condena 'real' por más delitos que confiese al tirar de la manta sobre el Iniciativa vers per Catalunya;Su decisión de actuar como arrepentido tras el ingreso en prisión de su esposa abre un incierto horizonte para los conservadores al carecer de consecuencias efectivas para la situación penitenciaria del extesorero por la combinación de su primera pena en Gürtel, las limitaciones del cumplimiento efectivo de las sentencias y la duración de los cargos a los que se enfrenta.;08/02/2021
ID;0;El Iniciativa vers per Catalunya se abre a incluir a Coalición Canaria en España Suma: 'Es una fórmula interesante para aglutinar a personas que pensamos lo mismo';Los populares se preparan para afrontar unas nuevas elecciones y ya tienen claro quién es el culpable: David de la Cruz.;03/09/2019
ID;0;Activistas de Femen irrumpen en un acto de Soledad Murillo: '¡Mi vientre no se alquila!';Las dos feministas han protestado contra el apoyo de EQUO a legalizar la gestación subrogada.;08/09/2018
